2018-09-25,F99,1.86,1.87,1.85,1.87,0.0144,3484.380556,1.955187,0.040516,88.629,4.6313,29.8655252818,37.2122
2018-09-26,F99,1.87,1.87,1.86,1.87,0.0271,3484.380556,1.955187,0.040516,88.629,4.6313,31.4534169848,37.2122
2018-09-27,F99,1.86,1.87,1.86,1.87,0.0676,3484.380556,1.955187,0.040516,88.629,4.6313,31.4809514991,37.2122
2018-09-28,F99,1.86,1.87,1.86,1.87,0.0251,3484.380556,1.955187,0.040516,88.629,4.6313,29.8636174901,37.2122
