2018-09-25,AU8U,1.41,1.43,1.41,1.42,0.4415,2298.559773,1.709795,0.076488,152.421,68.7383,8.5352439456,59.5141
2018-09-26,AU8U,1.42,1.43,1.42,1.43,0.5928,2308.365264,1.709795,0.076488,152.421,68.7383,8.598193778,59.5141
2018-09-27,AU8U,1.43,1.44,1.43,1.43,0.6204,2308.365264,1.709795,0.076488,152.421,68.7383,8.8223680963,59.5141
2018-09-28,AU8U,1.43,1.44,1.43,1.43,0.2157,2308.365264,1.709795,0.076488,152.421,68.7383,9.0559633201,59.5141
