2018-09-25,A17U,2.57,2.59,2.56,2.59,9.5466,11703.437562000001,2.175047,0.102935,488.667,56.4328,16.4055918364,57.7485
2018-09-26,A17U,2.58,2.59,2.57,2.57,9.7504,11641.268801,2.175047,0.102935,488.667,56.4328,15.4569730796,57.7485
2018-09-27,A17U,2.58,2.6,2.57,2.6,7.4854,11734.521943000002,2.175047,0.102935,488.667,56.4328,15.6237793922,57.7485
2018-09-28,A17U,2.6,2.61,2.58,2.59,12.6569,11703.437562000001,2.175047,0.102935,488.667,56.4328,16.4066310661,57.7485
