2018-09-25,CY6U,1.11,1.14,1.11,1.12,2.4282,1822.094949,0.910451,0.042209,192.273,102.8263,5.5142262112,64.8211
2018-09-26,CY6U,1.12,1.13,1.1,1.12,1.8292,1822.094949,0.910451,0.042209,192.273,102.8263,5.5160457831,64.8211
2018-09-27,CY6U,1.12,1.12,1.1,1.11,1.4938,1811.7229129999998,0.910451,0.042209,192.273,102.8263,5.6093185435,64.8211
2018-09-28,CY6U,1.11,1.12,1.1,1.12,0.5329,1822.094949,0.910451,0.042209,192.273,102.8263,5.5138461538,64.8211
