2018-09-25,M44U,1.25,1.27,1.24,1.26,12.5293,6444.856091,1.252868,0.053831,513.24,126.8577,7.2986358502,59.8614
2018-09-26,M44U,1.24,1.25,1.23,1.24,8.4293,6379.782883,1.252868,0.053831,513.24,126.8577,7.1851568566,59.8614
2018-09-27,M44U,1.24,1.24,1.23,1.24,6.7278,6379.782883,1.252868,0.053831,513.24,126.8577,7.3724828024,59.8614
2018-09-28,M44U,1.23,1.24,1.22,1.23,19.5425,6728.444189,1.252868,0.053831,513.24,126.8577,7.313027296,59.8614
