2018-09-25,Z74,3.15,3.17,3.12,3.15,15.2627,60097.867695,1.863439,0.155902,5393.1,30.7999,9.5546327836,30.6251
2018-09-26,Z74,3.16,3.2,3.15,3.2,10.5216,60913.94496,1.863439,0.155902,5393.1,30.7999,9.4596472142,30.6251
2018-09-27,Z74,3.21,3.24,3.19,3.19,21.442,60750.729507,1.863439,0.155902,5393.1,30.7999,9.4218693697,30.6251
2018-09-28,Z74,3.19,3.25,3.17,3.21,28.8514,61077.160413,1.863439,0.155902,5393.1,30.7999,9.9944579018,30.6251
